,already,america,american,american people,americans,americas,believe,better,billion,budget,build,business,cannot,century,challenge,change,child,children,citizens,community,congress,continue,could,country,crime,defense,deficit,economic,economy,education,energy,every,families,family,federal,first,forces,freedom,future,government,great,growth,health,history,important,increase,lives,members,military,million,money,nation,national,nations,never,nuclear,opportunity,peace,people,percent,power,president,program,programs,progress,propose,protect,provide,public,reform,responsibility,right,school,schools,security,since,social,spending,state,states,still,strong,support,system,taxes,thats,today,together,tonight,trade,union,united,united states,welfare,without,workers,working,world,would,years
Nixon_1972,0.01997638704204216,0.31999884016407526,0.16842044219161856,0.036327333272753164,0.10105226531497112,0.07546208012754663,0.1665984382489139,0.07129364698555253,0.018510937583212657,0.06865141904461403,0.03773104006377331,0.019227728491204493,0.036327333272753164,0.08145431009823906,0.02075987920244113,0.10181788762279882,0.0,0.0,0.0,0.04151975840488226,0.3873670170407226,0.017162854761153506,0.05553281274963797,0.05246968506543089,0.09727502520758095,0.05659656009565997,0.0,0.0,0.017489895021810295,0.0534702352391644,0.0,0.03368408843832371,0.0,0.019227728491204493,0.13991916017448236,0.12013998332807455,0.018163666636376582,0.07129364698555253,0.10493937013086178,0.08581427380576753,0.23578861906826595,0.018163666636376582,0.06995958008724118,0.07129364698555253,0.05449099990912974,0.05449099990912974,0.09081833318188291,0.017162854761153506,0.037021875166425314,0.017823411746388133,0.0,0.31999884016407526,0.08421022109580928,0.10105226531497112,0.08581427380576753,0.019227728491204493,0.07265466654550633,0.13991916017448236,0.11789430953413298,0.037021875166425314,0.05553281274963797,0.10105226531497112,0.1069404704783288,0.08911705873194067,0.08911705873194067,0.0,0.018510937583212657,0.018865520031886657,0.018163666636376582,0.05659656009565997,0.0,0.07265466654550633,0.08466292492683679,0.09988193521021081,0.017489895021810295,0.017489895021810295,0.0,0.07404375033285063,0.03497979004362059,0.06736817687664742,0.12714566645463607,0.06736817687664742,0.06995958008724118,0.03497979004362059,0.10181788762279882,0.0,0.11789430953413298,0.06995958008724118,0.0,0.01959789821005094,0.05449099990912974,0.05246968506543089,0.05246968506543089,0.05174902368842518,0.035646823492776265,0.07990554816816864,0.018865520031886657,0.2694727075065897,0.10297712856692104,0.2694727075065897
Nixon_1973,0.0,0.09060447332955977,0.27181341998867936,0.0,0.12080596443941304,0.0,0.09958255237539101,0.2237290931437826,0.0,0.0,0.06766005695170155,0.034479547941638385,0.03257145090598541,0.036516375184021774,0.0,0.0,0.0,0.031961299020540374,0.0,0.07445406258473236,0.24161192887882607,0.09233032500275831,0.0,0.0,0.043608881006187476,0.06766005695170155,0.0,0.09233032500275831,0.0,0.031961299020540374,0.0,0.06040298221970652,0.0,0.034479547941638385,0.15681615074151534,0.061553550001838875,0.0977143527179562,0.06392259804108075,0.0,0.40009807501195266,0.06040298221970652,0.03257145090598541,0.03136323014830307,0.06392259804108075,0.0977143527179562,0.03257145090598541,0.0,0.0,0.0,0.0,0.07303275036804355,0.03020149110985326,0.03020149110985326,0.09060447332955977,0.030776775000919437,0.0,0.06514290181197081,0.12545292059321228,0.27181341998867936,0.0,0.0,0.06040298221970652,0.031961299020540374,0.15980649510270187,0.0,0.0,0.0,0.06766005695170155,0.06514290181197081,0.033830028475850774,0.07303275036804355,0.0,0.0,0.0,0.0,0.03136323014830307,0.06895909588327677,0.19916510475078203,0.25090584118642456,0.06040298221970652,0.0,0.06040298221970652,0.0,0.0,0.18258187592010888,0.0,0.06040298221970652,0.12545292059321228,0.0,0.035143343697509766,0.22800015634189782,0.03136323014830307,0.03136323014830307,0.0,0.15980649510270187,0.0,0.16915014237925385,0.1510074555492663,0.061553550001838875,0.24161192887882607
Nixon_1974,0.02519592926641558,0.28677547538447534,0.21242627806257433,0.08018349894252907,0.13807708074067332,0.09517923482302924,0.046695157940229846,0.04496082506842412,0.046695157940229846,0.01082363076120046,0.011897404352878655,0.0,0.045819142252873764,0.025684287045508025,0.013092068322044442,0.0,0.0,0.03372061880131809,0.02379480870575731,0.052368273288177766,0.21242627806257433,0.03247089228360138,0.023347578970114923,0.011029876346486642,0.07668224268234737,0.03569221305863597,0.0,0.03247089228360138,0.033089629039459924,0.05620103133553015,0.21416539876453242,0.09559182512815845,0.011673789485057462,0.012125828509395616,0.09926888711837978,0.14070719989560596,0.045819142252873764,0.03372061880131809,0.0772091344254065,0.09741267685080413,0.16994102245005946,0.022909571126436882,0.08823901077189314,0.07868144386974221,0.03436435668965532,0.011454785563218441,0.0,0.04329452304480184,0.08171652639540224,0.04496082506842412,0.012842143522754012,0.09559182512815845,0.05310656951564358,0.10621313903128717,0.054118153806002295,0.012125828509395616,0.03436435668965532,0.29780666135513933,0.21242627806257433,0.046695157940229846,0.023347578970114923,0.11683445293441588,0.1124020626710603,0.01124020626710603,0.08992165013684825,0.029458702161740888,0.03502136845517239,0.09517923482302924,0.022909571126436882,0.05948702176439327,0.038526430568262035,0.045819142252873764,0.026696031963324957,0.01259796463320779,0.033089629039459924,0.011029876346486642,0.012125828509395616,0.0,0.0772091344254065,0.16994102245005946,0.03436435668965532,0.042485255612514865,0.011029876346486642,0.154418268850813,0.025684287045508025,0.0,0.11683445293441588,0.0772091344254065,0.09700662807516493,0.049437093507613245,0.10309307006896597,0.1323585161578397,0.1323585161578397,0.11422302196098631,0.03372061880131809,0.02519592926641558,0.08328183047015059,0.2018049641594456,0.054118153806002295,0.42485255612514866
Reagan_1981,0.06724708067032037,0.08504377972919706,0.09921774301739658,0.04585865125389892,0.05669585315279804,0.0,0.09347084462684037,0.04499959395837664,0.3738833785073615,0.0866637102265236,0.03175376870706982,0.097090275100832,0.015286217084632975,0.017137622754910365,0.0,0.05141286826473109,0.0,0.02999972930558443,0.01587688435353491,0.0,0.01417396328819951,0.144439517044206,0.07789237052236696,0.0,0.0,0.09526130612120946,0.0,0.2022153238618884,0.10303428058340387,0.02999972930558443,0.016811770167580092,0.02834792657639902,0.031156948208946787,0.016181712516805332,0.27966447586923904,0.0577758068176824,0.015286217084632975,0.0,0.029438365880972536,0.288879034088412,0.01417396328819951,0.1222897366770638,0.029438365880972536,0.0,0.07643108542316487,0.15286217084632975,0.015286217084632975,0.0144439517044206,0.046735422313420184,0.13499878187512993,0.10282573652946218,0.02834792657639902,0.09921774301739658,0.01417396328819951,0.0144439517044206,0.016181712516805332,0.015286217084632975,0.0,0.15591359617019462,0.17136321514920733,0.046735422313420184,0.04252188986459853,0.41999621027818196,0.2549976990974676,0.0,0.019656069238078087,0.031156948208946787,0.04763065306060473,0.03057243416926595,0.03175376870706982,0.017137622754910365,0.0611448683385319,0.05343810291831788,0.033623540335160185,0.05887673176194507,0.0441575488214588,0.11327198761763732,0.15578474104473392,0.05887673176194507,0.08504377972919706,0.03057243416926595,0.01417396328819951,0.029438365880972536,0.05887673176194507,0.017137622754910365,0.04177873060236957,0.01417396328819951,0.0883150976429176,0.032363425033610664,0.016493240733752013,0.015286217084632975,0.0,0.0,0.04355105309160669,0.07499932326396107,0.08405885083790046,0.01587688435353491,0.04252188986459853,0.1011076619309442,0.21260944932299267
Reagan_1982,0.10323842218623211,0.1367772485377315,0.18651442982417932,0.05364013824950188,0.1367772485377315,0.12535384658641208,0.08199852521265254,0.026317656266586685,0.1913298921628559,0.1013691696257697,0.0,0.08517371809939599,0.02682006912475094,0.01503420448551207,0.01532678963937485,0.06013681794204828,0.015933460949447496,0.06579414066646672,0.04178461552880403,0.0306535792787497,0.1616458391809554,0.07602687721932727,0.06833210434387711,0.012912596417348833,0.017954269314175063,0.02785641035253602,0.06013681794204828,0.13938260823543336,0.10330077133879066,0.039476484399880024,0.04424503807981376,0.037302885964835865,0.013666420868775422,0.0,0.29698971759902315,0.06335573101610606,0.0938702419366283,0.07895296879976005,0.1162133677561395,0.34212094748697275,0.012434295321611954,0.13410034562375472,0.025825192834697665,0.07895296879976005,0.01341003456237547,0.05364013824950188,0.01341003456237547,0.012671146203221212,0.10933136695020337,0.039476484399880024,0.07517102242756035,0.08704006725128367,0.07460577192967173,0.06217147660805977,0.025342292406442424,0.014195619683232664,0.01341003456237547,0.10330077133879066,0.19894872514579126,0.09566494608142795,0.05466568347510169,0.06217147660805977,0.1842235938661068,0.3421295314656269,0.06579414066646672,0.01724354471637423,0.027332841737550843,0.02785641035253602,0.01341003456237547,0.0,0.06013681794204828,0.01341003456237547,0.015626425712236665,0.014748346026604587,0.038737789252046496,0.038737789252046496,0.11356495746586132,0.15033062955652965,0.14203856059083717,0.11190865789450759,0.05364013824950188,0.012434295321611954,0.025825192834697665,0.07747557850409299,0.13530784036960863,0.07330187949681359,0.06217147660805977,0.19368894626023248,0.07097809841616333,0.014468911900220077,0.10728027649900376,0.0,0.0,0.057308599369565734,0.039476484399880024,0.029496692053209175,0.02785641035253602,0.11190865789450759,0.11404031582899089,0.14921154385934346
Reagan_1983,0.08086008866806184,0.23178802215629912,0.2590572012335108,0.07352258902790972,0.19088425354048164,0.12218166332776499,0.04495695996950962,0.10100343528617282,0.029971306646339745,0.0972601270093781,0.030545415831941248,0.046697808590074455,0.058818071222327774,0.06594188151318572,0.06722519620849463,0.09891282226977857,0.06988613165638022,0.07214531091869489,0.030545415831941248,0.05041889715637097,0.10907671630884665,0.08336582315089551,0.05994261329267949,0.09911343042138704,0.05906223543015251,0.09163624749582375,0.06594188151318572,0.23620316559420396,0.09911343042138704,0.10100343528617282,0.0,0.14998048492466415,0.029971306646339745,0.015565936196691485,0.08495436893261746,0.0972601270093781,0.044113553416745825,0.14429062183738978,0.15574967637646533,0.23620316559420396,0.05453835815442332,0.1617496958614014,0.04247718446630873,0.0,0.07352258902790972,0.058818071222327774,0.014704517805581943,0.06947151929241294,0.05994261329267949,0.014429062183738977,0.01648547037829643,0.040903768615817494,0.12271130584745249,0.06817294769302916,0.05557721543393034,0.015565936196691485,0.044113553416745825,0.15574967637646533,0.23178802215629912,0.11988522658535898,0.029971306646339745,0.040903768615817494,0.08657437310243385,0.1298615596536508,0.014429062183738977,0.07563232119466147,0.04495695996950962,0.045818123747911874,0.014704517805581943,0.030545415831941248,0.01648547037829643,0.044113553416745825,0.017134859276789528,0.016172017733612366,0.14159061488769575,0.02831812297753915,0.09339561718014891,0.2247847998475481,0.07079530744384788,0.09544212677024082,0.058818071222327774,0.09544212677024082,0.0566362459550783,0.09911343042138704,0.01648547037829643,0.040188889418215724,0.05453835815442332,0.1132724919101566,0.06226374478676594,0.14279048611478362,0.11763614244465555,0.0566362459550783,0.0566362459550783,0.02094688411435546,0.043287186551216925,0.11320412413528656,0.061090831663882496,0.1772496640018758,0.0972601270093781,0.19088425354048164
Reagan_1984,0.06288607785851857,0.31811461256746404,0.039764326570933005,0.014294899171299096,0.17231208180737634,0.10393082985287526,0.05827281277851565,0.11221693456668391,0.043704609583886736,0.1215652956490035,0.11877809126042886,0.06052928532049163,0.042884697513897285,0.03205248073618951,0.016338131829226575,0.016026240368094757,0.08492417251527075,0.11221693456668391,0.029694522815107215,0.049014395487679725,0.07952865314186601,0.0405217652163345,0.26222765750332044,0.027529274882492474,0.03827797286378027,0.07423630703776804,0.06410496147237903,0.14857980579322652,0.06882318720623119,0.08416270092501293,0.015721519464629644,0.07952865314186601,0.10197742236240238,0.10592624931086035,0.09635246208872367,0.108058040576892,0.028589798342598192,0.1402711682083549,0.13764637441246239,0.18910157100956101,0.13254775523644335,0.11435919337039277,0.013764637441246237,0.014027116820835489,0.057179596685196385,0.042884697513897285,0.014294899171299096,0.027014510144223,0.043704609583886736,0.07013558410417745,0.03205248073618951,0.06627387761822168,0.05301910209457734,0.02650955104728867,0.1215652956490035,0.04539696399036872,0.028589798342598192,0.3303512985899097,0.3446241636147527,0.08740921916777347,0.029136406389257824,0.05301910209457734,0.014027116820835489,0.028054233641670978,0.07013558410417745,0.0367627289743081,0.029136406389257824,0.04454178422266083,0.042884697513897285,0.014847261407553608,0.08013120184047379,0.11435919337039277,0.03331507893215292,0.07860759732314823,0.027529274882492474,0.027529274882492474,0.0,0.17481843833554694,0.027529274882492474,0.07952865314186601,0.08576939502779457,0.05301910209457734,0.05505854976498495,0.0,0.1121836825766633,0.1172080845429287,0.06627387761822168,0.13764637441246239,0.10592624931086035,0.015423646804935392,0.057179596685196385,0.027529274882492474,0.027529274882492474,0.0,0.08416270092501293,0.0,0.04454178422266083,0.11929297971279901,0.09455078550478051,0.17231208180737634
Reagan_1985,0.07422782246843178,0.15645324973860023,0.23467987460790035,0.05061911669599796,0.04693597492158007,0.01752502177638988,0.03439126869536428,0.04967088293199485,0.05158690304304643,0.07971670087170991,0.052575065329169654,0.0,0.05061911669599796,0.018916634100725832,0.038569552759009786,0.056749902302177496,0.06014434306039091,0.0993417658639897,0.07010008710555952,0.0,0.09387194984316014,0.0956600410460519,0.08597817173841071,0.06498856975178663,0.11295387909930085,0.17525021776389882,0.018916634100725832,0.11160338122039389,0.21121285169330653,0.033113921954663235,0.03711391123421589,0.09387194984316014,0.10317380608609286,0.07144597338410553,0.1462242819415199,0.04783002052302595,0.01687303889866599,0.31458225856930067,0.08123571218973329,0.1913200820921038,0.17209857471246026,0.21934950568265785,0.04874142731383997,0.08278480488665808,0.0,0.03374607779733198,0.1687303889866599,0.015943340174341982,0.03439126869536428,0.04967088293199485,0.0,0.06258129989544009,0.031290649947720045,0.015645324973860023,0.031886680348683964,0.07144597338410553,0.10123823339199592,0.12997713950357326,0.18774389968632027,0.05158690304304643,0.05158690304304643,0.015645324973860023,0.08278480488665808,0.04967088293199485,0.06622784390932647,0.08678605544137519,0.05158690304304643,0.0,0.03374607779733198,0.07010008710555952,0.037833268201451664,0.05061911669599796,0.058985371215100946,0.03711391123421589,0.09748285462767994,0.016247142437946657,0.017861493346026384,0.12036944043377501,0.016247142437946657,0.07822662486930011,0.0,0.015645324973860023,0.1137299970656266,0.06498856975178663,0.037833268201451664,0.0230578351297696,0.06258129989544009,0.1137299970656266,0.14289194676821107,0.10923216290527067,0.05061911669599796,0.06498856975178663,0.032494284875893314,0.02403598643222431,0.06622784390932647,0.018556955617107945,0.07010008710555952,0.18774389968632027,0.11160338122039389,0.37548779937264054
Reagan_1986,0.020880242477284355,0.3872898167281643,0.21124899094263508,0.11391302026114472,0.05281224773565877,0.15775290372451214,0.019348487011485314,0.0,0.019348487011485314,0.17939408575789403,0.039438225931128036,0.0,0.1708695303917171,0.0851398074182124,0.08679673869630633,0.0,0.06767427225940924,0.09314926624464753,0.039438225931128036,0.06509755402222975,0.10562449547131754,0.035878817151578805,0.058045461034455945,0.036562492325470514,0.025419087408593267,0.09859556482782009,0.06385485556365929,0.08969704287894702,0.054843738488205764,0.037259706497859015,0.0,0.03520816515710585,0.1354394090803972,0.22107480976047683,0.14624996930188205,0.0,0.03797100675371491,0.14903882599143606,0.25593744627829357,0.16145467718210463,0.12322857804987046,0.09492751688428727,0.018281246162735257,0.07451941299571803,0.03797100675371491,0.05695651013057236,0.07594201350742982,0.035878817151578805,0.0,0.018629853248929507,0.0,0.12322857804987046,0.10562449547131754,0.08802041289276462,0.08969704287894702,0.060293129934675505,0.09492751688428727,0.14624996930188205,0.228853073521188,0.03869697402297063,0.03869697402297063,0.017604082578552924,0.037259706497859015,0.07451941299571803,0.018629853248929507,0.0,0.03869697402297063,0.059157338896692065,0.018985503376857456,0.09859556482782009,0.0851398074182124,0.09492751688428727,0.0442467999240306,0.06264072743185306,0.14624996930188205,0.036562492325470514,0.04019541995645034,0.058045461034455945,0.054843738488205764,0.03520816515710585,0.0,0.0704163303142117,0.036562492325470514,0.10968747697641153,0.06385485556365929,0.02594462143709475,0.0704163303142117,0.10968747697641153,0.24117251973870202,0.0614538854012664,0.03797100675371491,0.054843738488205764,0.036562492325470514,0.10818093985693905,0.0,0.0,0.019719112965564018,0.17604082578552924,0.07175763430315761,0.10562449547131754
Reagan_1987,0.0,0.32110429316654154,0.1859024855174714,0.054679241964713604,0.08450112978066882,0.15144553578887066,0.037149769202037046,0.053654951008938453,0.07429953840407409,0.13777715804155993,0.018930691973608832,0.0,0.03645282797647574,0.16347139668414132,0.0,0.0,0.02165616010751043,0.10730990201787691,0.0567920759208265,0.0,0.40560542294721036,0.0,0.07429953840407409,0.05265094438144685,0.0,0.07572276789443533,0.04086784917103533,0.051666434265584975,0.01755031479381562,0.017884983669646155,0.0200453965328976,0.03380045191226753,0.055724653803055565,0.0192941517013021,0.05265094438144685,0.06888857902077997,0.03645282797647574,0.21461980403575381,0.08775157396907808,0.1722214475519499,0.06760090382453506,0.01822641398823787,0.0,0.08942491834823077,0.01822641398823787,0.0,0.01822641398823787,0.06888857902077997,0.055724653803055565,0.07153993467858462,0.0,0.11830158169293635,0.11830158169293635,0.016900225956133764,0.2066657370623399,0.0,0.03645282797647574,0.05265094438144685,0.30420406721040777,0.0928744230050926,0.018574884601018523,0.08450112978066882,0.03576996733929231,0.053654951008938453,0.053654951008938453,0.046873553257964926,0.0,0.037861383947217664,0.01822641398823787,0.07572276789443533,0.04086784917103533,0.0,0.021238849375285876,0.0,0.03510062958763124,0.03510062958763124,0.0385883034026042,0.018574884601018523,0.0,0.15210203360520388,0.03645282797647574,0.03380045191226753,0.05265094438144685,0.03510062958763124,0.04086784917103533,0.02490728856086154,0.08450112978066882,0.07020125917526247,0.1157649102078126,0.1769904017200637,0.054679241964713604,0.1053018887628937,0.1053018887628937,0.18174727704492966,0.07153993467858462,0.0200453965328976,0.0,0.21970293742973893,0.08611072377597495,0.1859024855174714
Reagan_1988,0.0,0.2909286499366825,0.1719123840534942,0.01426174050342851,0.14546432496834125,0.11850257177398756,0.029068821133088715,0.027989158610043217,0.04360323169963308,0.22909069840522883,0.014812821471748444,0.0,0.0,0.0,0.03260046729494485,0.031978131309136994,0.05083630865950844,0.055978317220086435,0.0,0.016300233647472424,0.15868835451091773,0.04042777030680509,0.04360323169963308,0.027465417553272597,0.0,0.11850257177398756,0.04796719696370549,0.13475923435601697,0.04119812632990889,0.027989158610043217,0.0,0.09256820679803535,0.05813764226617743,0.24155552263902685,0.20599063164954448,0.10780738748481358,0.02852348100685702,0.29388616540545376,0.16479250531963557,0.2560425452764323,0.07934417725545886,0.08557044302057107,0.013732708776636298,0.08396747583012965,0.05704696201371404,0.01426174050342851,0.01426174050342851,0.013475923435601698,0.0,0.027989158610043217,0.07994532827284248,0.1190162658831883,0.05289611817030591,0.06612014771288238,0.08085554061361018,0.10568054115457425,0.05704696201371404,0.137327087766363,0.19836044313864717,0.05813764226617743,0.05813764226617743,0.09256820679803535,0.0,0.06997289652510805,0.04198373791506482,0.0,0.04360323169963308,0.0,0.01426174050342851,0.02962564294349689,0.0,0.07130870251714257,0.03323780076291536,0.06274020634558192,0.0686635438831815,0.013732708776636298,0.04529166049481754,0.11627528453235486,0.0686635438831815,0.09256820679803535,0.05704696201371404,0.05289611817030591,0.054930835106545194,0.027465417553272597,0.0,0.03897873562273491,0.06612014771288238,0.08239625265981779,0.19626386214420932,0.07693934938350896,0.042785221510285534,0.013732708776636298,0.013732708776636298,0.10158069429550523,0.013994579305021609,0.0,0.0,0.2380325317663766,0.12128331092041526,0.2512565613089531
